2016-03-24-5-35-51PM,1458812151061,1006.0271,60.30726,3
2016-03-24-5-35-52PM,1458812152075,1006.05707,60.056244,3
2016-03-24-5-35-53PM,1458812153084,1006.08704,59.80523,3
2016-03-24-5-35-54PM,1458812154088,1006.117,59.55421,3
2016-03-24-5-35-55PM,1458812155102,1006.23694,58.550148,3
2016-03-24-5-35-56PM,1458812156109,1006.3269,57.7971,3
2016-03-24-5-35-57PM,1458812157112,1006.5368,56.039986,3
2016-03-24-5-35-58PM,1458812158119,1006.26697,58.299133,3
2016-03-24-5-35-59PM,1458812159135,1006.3269,57.7971,3
2016-03-24-5-36-00PM,1458812160174,1006.5368,56.039986,3
2016-03-24-5-36-01PM,1458812161179,1006.44684,56.793034,3
2016-03-24-5-36-02PM,1458812162192,1006.6767,54.86946,3
2016-03-24-5-36-03PM,1458812163218,1006.5268,56.12454,3
2016-03-24-5-36-04PM,1458812164229,1006.70667,54.618443,3
2016-03-24-5-36-05PM,1458812165245,1006.70667,54.618443,3
2016-03-24-5-36-06PM,1458812166257,1006.76666,54.116413,3
2016-03-24-5-36-07PM,1458812167290,1006.5868,55.62251,3
2016-03-24-5-36-08PM,1458812168290,1006.7367,54.367428,3
2016-03-24-5-36-09PM,1458812169302,1006.76666,54.116413,3
2016-03-24-5-36-10PM,1458812170309,1006.5868,55.62251,3
2016-03-24-5-36-11PM,1458812171317,1006.6467,55.120476,3
2016-03-24-5-36-12PM,1458812172326,1006.61676,55.37149,3
2016-03-24-5-36-13PM,1458812173328,1006.2869,58.132668,3
2016-03-24-5-36-14PM,1458812174339,1006.4968,56.375557,3
2016-03-24-5-36-15PM,1458812175347,1006.5268,56.12454,3
2016-03-24-5-36-16PM,1458812176369,1006.61676,55.37149,3
2016-03-24-5-36-17PM,1458812177401,1006.38684,57.295067,3
2016-03-24-5-36-18PM,1458812178413,1006.55676,55.873524,3
2016-03-24-5-36-19PM,1458812179415,1006.82666,53.61438,3
2016-03-24-5-36-20PM,1458812180423,1006.6767,54.86946,3
2016-03-24-5-36-21PM,1458812181430,1006.79663,53.865395,3
2016-03-24-5-36-22PM,1458812182457,1006.79663,53.865395,3
2016-03-24-5-36-23PM,1458812183482,1006.79663,53.865395,3
2016-03-24-5-36-24PM,1458812184503,1006.7367,54.367428,3
2016-03-24-5-36-25PM,1458812185520,1006.82666,53.61438,3
2016-03-24-5-36-26PM,1458812186526,1006.7367,54.367428,3
2016-03-24-5-36-27PM,1458812187532,1006.76666,54.116413,3
2016-03-24-5-36-28PM,1458812188552,1006.79663,53.865395,3
2016-03-24-5-36-29PM,1458812189579,1006.76666,54.116413,3
2016-03-24-5-36-30PM,1458812190594,1006.7367,54.367428,3
2016-03-24-5-36-31PM,1458812191616,1006.70667,54.618443,3
2016-03-24-5-36-32PM,1458812192638,1006.82666,53.61438,3
2016-03-24-5-36-33PM,1458812193639,1006.70667,54.618443,3
2016-03-24-5-36-34PM,1458812194651,1006.6767,54.86946,3
2016-03-24-5-36-35PM,1458812195659,1006.76666,54.116413,3
2016-03-24-5-36-36PM,1458812196662,1006.6467,55.120476,3
2016-03-24-5-36-37PM,1458812197674,1006.79663,53.865395,3
2016-03-24-5-36-38PM,1458812198679,1006.82666,53.61438,3
2016-03-24-5-36-39PM,1458812199688,1006.8866,53.112347,3
2016-03-24-5-36-40PM,1458812200693,1006.7367,54.367428,3
2016-03-24-5-36-41PM,1458812201710,1006.70667,54.618443,3
2016-03-24-5-36-42PM,1458812202711,1006.82666,53.61438,3
2016-03-24-5-36-43PM,1458812203751,1006.82666,53.61438,3
2016-03-24-5-36-44PM,1458812204759,1006.82666,53.61438,3
2016-03-24-5-36-45PM,1458812205763,1006.7367,54.367428,3
2016-03-24-5-36-46PM,1458812206763,1006.8566,53.363365,3
2016-03-24-5-36-47PM,1458812207788,1006.76666,54.116413,3
2016-03-24-5-36-48PM,1458812208819,1006.8566,53.363365,3
2016-03-24-5-36-49PM,1458812209836,1006.79663,53.865395,3
2016-03-24-5-36-50PM,1458812210868,1006.7367,54.367428,3
2016-03-24-5-36-51PM,1458812211878,1006.82666,53.61438,3
2016-03-24-5-36-52PM,1458812212881,1006.82666,53.61438,3
2016-03-24-5-36-53PM,1458812213958,1006.76666,54.116413,3
2016-03-24-5-36-54PM,1458812214963,1006.79663,53.865395,3
2016-03-24-5-36-55PM,1458812215965,1006.7367,54.367428,3
2016-03-24-5-36-56PM,1458812216978,1006.79663,53.865395,3
2016-03-24-5-36-57PM,1458812217989,1006.8766,53.1969,3
2016-03-24-5-36-58PM,1458812218990,1006.8466,53.447918,3
2016-03-24-5-37-00PM,1458812220012,1006.79663,53.865395,3
2016-03-24-5-37-01PM,1458812221061,1006.76666,54.116413,3
2016-03-24-5-37-02PM,1458812222064,1006.8466,53.447918,3
2016-03-24-5-37-03PM,1458812223084,1006.81665,53.698933,3
2016-03-24-5-37-04PM,1458812224090,1006.79663,53.865395,3
2016-03-24-5-37-05PM,1458812225100,1006.6767,54.86946,3
2016-03-24-5-37-06PM,1458812226104,1006.5868,55.62251,3
2016-03-24-5-37-07PM,1458812227112,1006.5868,55.62251,3
2016-03-24-5-37-08PM,1458812228120,1006.40686,57.128605,3
2016-03-24-5-37-09PM,1458812229130,1006.55676,55.873524,3
2016-03-24-5-37-10PM,1458812230145,1006.5268,56.12454,3
2016-03-24-5-37-11PM,1458812231169,1006.4668,56.62657,3
2016-03-24-5-37-12PM,1458812232190,1006.2869,58.132668,3
2016-03-24-5-37-13PM,1458812233224,1006.167,59.136734,3
2016-03-24-5-37-14PM,1458812234229,1006.04706,60.140797,3
2016-03-24-5-37-15PM,1458812235235,1006.04706,60.140797,3
2016-03-24-5-37-16PM,1458812236246,1006.137,59.38775,3
2016-03-24-5-37-17PM,1458812237249,1005.9171,61.229412,3
2016-03-24-5-37-18PM,1458812238266,1005.9771,60.727383,3
2016-03-24-5-37-19PM,1458812239274,1005.8572,61.731445,3
2016-03-24-5-37-20PM,1458812240285,1005.9171,61.229412,3
2016-03-24-5-37-21PM,1458812241293,1005.73724,62.735508,3
2016-03-24-5-37-22PM,1458812242319,1005.7073,62.986526,3
2016-03-24-5-37-23PM,1458812243326,1005.7672,62.484493,3
2016-03-24-5-37-24PM,1458812244340,1005.7672,62.484493,3
2016-03-24-5-37-25PM,1458812245340,1005.67725,63.23754,3
2016-03-24-5-37-26PM,1458812246351,1005.9171,61.229412,3
2016-03-24-5-37-27PM,1458812247358,1005.82715,61.98246,3
2016-03-24-5-37-28PM,1458812248363,1005.8572,61.731445,3
2016-03-24-5-37-29PM,1458812249392,1005.88715,61.48043,3
2016-03-24-5-37-30PM,1458812250443,1006.077,59.889782,3
